# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_34	cds	5119	5754	+	COILCL_05071	argO	arginine exporter ArgO	COG:COG1279, COG:E, GO:0005886, GO:0016020, GO:0061459, GO:1903826, RefSeq:WP_004144747.1, SO:0001217, UniParc:UPI0001B7640D, UniRef:UniRef100_A0A377Z4B6, UniRef:UniRef50_P11667, UniRef:UniRef90_A6TDS8
contig_34	cds	5844	6611	+	COILCL_05072	yggE	oxidative stress defense protein	COG:COG2968, COG:S, KEGG:K09807, RefSeq:WP_002916499.1, SO:0001217, UniParc:UPI00015766BC, UniRef:UniRef100_A0A0H3H2P7, UniRef:UniRef50_P0ADS6, UniRef:UniRef90_A0A0H3H2P7
contig_34	cds	6665	7558	-	COILCL_05073	argP	DNA-binding transcriptional regulator ArgP	BlastRules:WP_000828351, COG:COG0583, COG:K, GO:0003677, GO:0003700, KEGG:K05596, RefSeq:WP_002916497.1, SO:0001217, UniParc:UPI00015766BB, UniRef:UniRef100_A6TDS6, UniRef:UniRef50_P0A8S1, UniRef:UniRef90_P58509
contig_34	cds	7726	8385	+	COILCL_05074	rpiA	ribose-5-phosphate isomerase RpiA	COG:COG0120, COG:G, EC:5.3.1.6, GO:0004751, GO:0005829, GO:0006014, GO:0009052, KEGG:K01807, RefSeq:WP_002916495.1, SO:0001217, UniParc:UPI00015766BA, UniRef:UniRef100_A6TDS5, UniRef:UniRef50_Q7MHL9, UniRef:UniRef90_A6TDS5
contig_34	cds	8655	9887	+	COILCL_05075	serA	phosphoglycerate dehydrogenase	COG:COG0111, COG:H, EC:1.1.1.95, GO:0004617, GO:0005829, GO:0006564, GO:0016616, GO:0051287, RefSeq:WP_002916493.1, SO:0001217, UniParc:UPI00015766B9, UniRef:UniRef100_A0A0H3GSY5, UniRef:UniRef50_P0A9T0, UniRef:UniRef90_P0A9T0
contig_34	cds	9971	10567	-	COILCL_05076	fAU1	5-formyltetrahydrofolate cyclo-ligase	COG:COG0212, COG:H, EC:6.3.3.2, RefSeq:WP_004144746.1, SO:0001217, UniParc:UPI0001B7640C, UniRef:UniRef100_A0A4V0GZ03, UniRef:UniRef50_A0A377PEI9, UniRef:UniRef90_A0A7H4MS62
contig_34	ncRNA	10666	10849	-	COILCL_05077	6S	6S / SsrS RNA	RFAM:RF00013, SO:0000655
contig_34	cds	10891	11220	-	COILCL_05078	zapA	cell division protein ZapA	COG:COG3027, COG:D, GO:0000917, GO:0000921, GO:0005829, GO:0005886, GO:0030428, GO:0032153, GO:0043093, RefSeq:WP_002916488.1, SO:0001217, UniParc:UPI00015766B7, UniRef:UniRef100_A6TDS2, UniRef:UniRef50_Q0WIC8, UniRef:UniRef90_Q7CPU9
contig_34	cds	11381	11965	+	COILCL_05079	ygfB	UPF0149 protein KPK_0755	COG:COG3079, COG:S, GO:0005829, KEGG:K09895, SO:0001217, UniParc:UPI0001A587EB, UniRef:UniRef100_A0A0H3GV75, UniRef:UniRef50_P0A8C4, UniRef:UniRef90_A6TDS1
contig_34	cds	11989	13305	+	COILCL_05080	pepP	Xaa-Pro aminopeptidase	EC:3.4.11.9, GO:0070006, KEGG:K01262, RefSeq:WP_032417592.1, SO:0001217, UniParc:UPI00044799B1, UniRef:UniRef100_A0AAJ5PJH3, UniRef:UniRef50_B2VF40, UniRef:UniRef90_A0A7D6JSM9
contig_34	cds	13302	14480	+	COILCL_05081	ubiH	2-octaprenyl-6-methoxyphenyl hydroxylase	COG:COG0654, COG:HC, EC:1.14.13.-, GO:0006744, GO:0008681, GO:0016709, GO:0071949, RefSeq:WP_002916482.1, SO:0001217, UniParc:UPI00015766B4, UniRef:UniRef100_A0A0H3GY55, UniRef:UniRef50_P25534, UniRef:UniRef90_A0A2V3KYM7
contig_34	cds	14491	15693	+	COILCL_05082	ubiI	FAD-dependent 2-octaprenylphenol hydroxylase	COG:COG0654, COG:HC, EC:1.14.13.240, GO:0006744, GO:0016709, GO:0071949, RefSeq:WP_032433519.1, SO:0001217, UniParc:UPI00044964DE, UniRef:UniRef100_A0AAJ5AY61, UniRef:UniRef50_P25535, UniRef:UniRef90_A0A2X2EA63
contig_34	cds	16116	17210	+	COILCL_05083	gcvT	glycine cleavage system aminomethyltransferase GcvT	COG:COG0404, COG:E, EC:2.1.2.10, GO:0004047, GO:0005737, GO:0005829, GO:0005960, GO:0008483, GO:0019464, RefSeq:WP_032433518.1, SO:0001217, UniParc:UPI0004482721, UniRef:UniRef100_A0AAJ5B0G3, UniRef:UniRef50_A6TDR7, UniRef:UniRef90_A6TDR7
contig_34	cds	17235	17624	+	COILCL_05084	gcvH	glycine cleavage system protein GcvH	COG:COG0509, COG:E, GO:0005829, GO:0005960, GO:0019464, RefSeq:WP_002916479.1, SO:0001217, UniParc:UPI0001A587E8, UniRef:UniRef100_A0A0H3GV68, UniRef:UniRef50_P0A6T9, UniRef:UniRef90_P0A6T9
contig_34	cds	17831	20704	+	COILCL_05085	gcvP	aminomethyl-transferring glycine dehydrogenase	COG:COG1003, COG:E, EC:1.4.4.2, GO:0004375, GO:0005829, GO:0005960, GO:0016594, GO:0019464, GO:0030170, KEGG:K00281, RefSeq:WP_023313619.1, SO:0001217, UniParc:UPI0002E37B47, UniRef:UniRef100_A0A2G4Q3X7, UniRef:UniRef50_A7N5C4, UniRef:UniRef90_Q8XD33
contig_34	cds	20767	21510	+	COILCL_05086	fabG	SDR family oxidoreductase	COG:COG1028, COG:I, GO:0016491, RefSeq:WP_004174442.1, SO:0001217, UniParc:UPI0001A587E6, UniRef:UniRef100_W9B2W8, UniRef:UniRef50_P52037, UniRef:UniRef90_A0A486N223
contig_34	cds	21631	22134	-	COILCL_05087	trxA	Thioredoxin domain-containing protein	COG:COG0526, COG:O, RefSeq:WP_023286868.1, SO:0001217, UniParc:UPI0003BF8847, UniRef:UniRef100_A0AAX2N9N1, UniRef:UniRef50_A0A0H3CQZ5, UniRef:UniRef90_A0A0H3GSX5
contig_34	cds	22124	22735	-	COILCL_05088	dsbG	Suppressor for copper-sensitivity C	COG:COG1651, COG:O, RefSeq:WP_004210064.1, SO:0001217, UniParc:UPI0002B5DB89, UniRef:UniRef100_A0A231URV0, UniRef:UniRef50_A0A379S8L7, UniRef:UniRef90_B5XUD8
contig_34	cds	22737	24746	-	COILCL_05089	scsB	Membrane protein, suppressor for copper-sensitivity ScsB	COG:COG4233, COG:OC, KEGG:K08344, RefSeq:WP_023286867.1, SO:0001217, UniParc:UPI0003BE28DD, UniRef:UniRef100_A0AAX2NB33, UniRef:UniRef50_A0A377VY03, UniRef:UniRef90_A0A377VY03
contig_34	cds	24796	25155	-	COILCL_05090		Suppressor for copper-sensitivity A	RefSeq:WP_004210062.1, SO:0001217, UniParc:UPI0002B55135, UniRef:UniRef100_A0A232KYA4, UniRef:UniRef50_L0MKZ1, UniRef:UniRef90_B5XUE0
contig_34	cds	25280	26713	-	COILCL_05091	bglA	6-phospho-beta-glucosidase BglA	BlastRules:WP_001336277, COG:COG2723, COG:G, EC:3.2.1.86, GO:0005829, GO:0008422, GO:0008706, GO:0015926, GO:0016052, RefSeq:WP_002916322.1, SO:0001217, UniParc:UPI00015765F1, UniRef:UniRef100_A0A0H3GY47, UniRef:UniRef50_Q46829, UniRef:UniRef90_Q46829
contig_34	cds	26832	27560	-	COILCL_05092	rpiR	RpiR family transcriptional regulator	COG:COG1737, COG:K, RefSeq:WP_002916321.1, SO:0001217, UniParc:UPI0001A587E1, UniRef:UniRef100_A0A0H3GSX1, UniRef:UniRef50_A0A0F7H921, UniRef:UniRef90_A0A484Z475
contig_34	cds	27610	27921	+	COILCL_05093	yqfB	N(4)-acetylcytidine aminohydrolase	COG:COG3097, COG:F, EC:3.5.1.135, GO:0005829, GO:0016813, GO:0106251, KEGG:K09900, RefSeq:WP_004144734.1, SO:0001217, UniParc:UPI00015765EF, UniRef:UniRef100_A6TDQ4, UniRef:UniRef50_P67603, UniRef:UniRef90_A6TDQ4
contig_34	cds	28085	28744	+	COILCL_05094	trhA	PAQR family membrane homeostatis protein TrhA	COG:COG1272, COG:U, GO:0019835, RefSeq:WP_004174454.1, SO:0001217, UniParc:UPI0002830775, UniRef:UniRef100_A0A9Q7TB75, UniRef:UniRef50_P67153, UniRef:UniRef90_A8APA7
contig_34	cds	28843	29826	-	COILCL_05095	ygfZ	tRNA-modifying protein YgfZ	COG:COG0354, COG:O, GO:0005542, GO:0009451, KEGG:K06980, RefSeq:WP_023286864.1, SO:0001217, UniParc:UPI000305AFBC, UniRef:UniRef100_A6TDQ2, UniRef:UniRef50_P0ADE8, UniRef:UniRef90_A6TDQ2
contig_34	cds	30072	30338	+	COILCL_05096	sdhE	FAD assembly factor SdhE	COG:COG2938, COG:O, RefSeq:WP_002916312.1, SO:0001217, UniParc:UPI00015765EC, UniRef:UniRef100_A0A0H3GY41, UniRef:UniRef50_G4V4G2, UniRef:UniRef90_A0A3E1ZSG5
contig_34	cds	30319	30729	+	COILCL_05097		Inner membrane protein	RefSeq:WP_002916310.1, SO:0001217, UniParc:UPI00015765EB, UniRef:UniRef100_A0A0H3GSW7, UniRef:UniRef50_Q46824, UniRef:UniRef90_A0A0H3GSW7
contig_34	cds	30736	31257	-	COILCL_05098	fldB	flavodoxin FldB	GO:0009055, GO:0010181, RefSeq:WP_002916308.1, SO:0001217, UniParc:UPI0001A587DF, UniRef:UniRef100_A0A0H3H2L8, UniRef:UniRef50_A0A379TLJ5, UniRef:UniRef90_A0A0H3H2L8
contig_34	cds	31358	32254	+	COILCL_05099	xerD	site-specific tyrosine recombinase XerD	COG:COG4974, COG:L, GO:0006310, GO:0009009, RefSeq:WP_004144729.1, SO:0001217, UniParc:UPI00015765E9, UniRef:UniRef100_A0A0H3GV48, UniRef:UniRef50_P0A8P8, UniRef:UniRef90_A0A1V2BE90
contig_34	cds	32277	32990	+	COILCL_05100	dsbC	bifunctional protein-disulfide isomerase/oxidoreductase DsbC	COG:COG1651, COG:O, EC:5.3.4.1, GO:0042597, RefSeq:WP_004174456.1, SO:0001217, UniParc:UPI0002830776, UniRef:UniRef100_W9B3S0, UniRef:UniRef50_P0AEG6, UniRef:UniRef90_A0A5C2LM18
contig_34	cds	32996	34729	+	COILCL_05101	recJ	single-stranded-DNA-specific exonuclease RecJ	COG:COG0608, COG:L, EC:3.1.-.-, EC:3.1.11.6, GO:0006281, GO:0006310, GO:0008409, KEGG:K07462, RefSeq:WP_004149758.1, SO:0001217, UniParc:UPI00015765E7, UniRef:UniRef100_A0A0S4G5N0, UniRef:UniRef50_A0A377WNY2, UniRef:UniRef90_A0A377WNY2
contig_34	cds	34951	35913	+	COILCL_05102	prfB	peptide chain release factor 2	COG:COG1186, COG:J, GO:0005737, GO:0006415, GO:0016149, KEGG:K02836, RefSeq:WP_004144726.1, SO:0001217, UniParc:UPI00015765E6, UniRef:UniRef100_A0A0H3GSW3, UniRef:UniRef50_P07012, UniRef:UniRef90_P07012
contig_34	cds	35923	37440	+	COILCL_05103	lysS	lysine--tRNA ligase	COG:COG1190, COG:J, EC:6.1.1.6, GO:0000049, GO:0000287, GO:0004824, GO:0005524, GO:0005737, GO:0005829, GO:0006430, KEGG:K04567, RefSeq:WP_002916299.1, SO:0001217, UniParc:UPI0001A587DE, UniRef:UniRef100_A0A0H3H2L3, UniRef:UniRef50_P0A8N5, UniRef:UniRef90_P0A8N3
contig_34	cds	37675	38229	-	COILCL_05104	idi	isopentenyl-diphosphate Delta-isomerase	COG:COG1443, COG:I, EC:5.3.3.2, GO:0004452, GO:0005737, GO:0008299, GO:0046872, GO:0050992, RefSeq:WP_002916298.1, SO:0001217, UniParc:UPI0001576518, UniRef:UniRef100_A6TDP3, UniRef:UniRef50_Q46822, UniRef:UniRef90_A6TDP3
contig_34	ncRNA	38248	38433	-	COILCL_05105	isrO	isrO Hfq binding RNA	RFAM:RF01397, SO:0000655
contig_34	cds	38546	39259	+	COILCL_05106	actS	amidase activator ActS	COG:COG0739, COG:M, RefSeq:WP_004157874.1, SO:0001217, UniParc:UPI0001576517, UniRef:UniRef100_A0A0H3GY33, UniRef:UniRef50_A0AAC8VSG7, UniRef:UniRef90_A0A087FPQ7
contig_34	tRNA	39340	39413	+	COILCL_05107	trnG	tRNA-Gly(ccc)	SO:0000260
contig_34	cds	39988	41010	-	COILCL_05108		DUF4062 domain-containing protein	RefSeq:WP_032755519.1, SO:0001217, UniParc:UPI00049EFDD3, UniRef:UniRef100_A0A486RZ36, UniRef:UniRef50_A0A0H3ET69, UniRef:UniRef90_A0A486RZ36
contig_34	sorf	41832	41921	-	COILCL_05109		Tyrosine-type recombinase/integrase	SO:0001217, UniParc:UPI00035E1A76, UniRef:UniRef100_A0A378ALU8, UniRef:UniRef50_A0A7X1LN76, UniRef:UniRef90_A0A7X1LN76
contig_35	cds	195	398	+	COILCL_05110		Glycosyltransferase 2-like domain-containing protein	SO:0001217, UniParc:UPI000282F255, UniRef:UniRef100_A0A378C3Q9, UniRef:UniRef50_A0AAN1DYA2, UniRef:UniRef90_A0A378C3Q9
contig_35	cds	403	1992	+	COILCL_05111	purH	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	COG:COG0138, COG:F, EC:2.1.2.3, EC:3.5.4.10, GO:0003937, GO:0004643, GO:0005829, GO:0006189, GO:0009152, KEGG:K00602, RefSeq:WP_004178254.1, SO:0001217, UniParc:UPI000241040B, UniRef:UniRef100_A0A2X3CWS8, UniRef:UniRef50_P15639, UniRef:UniRef90_P15639
contig_35	cds	2008	3303	+	COILCL_05112	purD	Phosphoribosylamine--glycine ligase	COG:COG0151, COG:F, EC:6.3.4.13, GO:0004637, GO:0005524, GO:0006164, GO:0006189, GO:0006974, GO:0009113, GO:0016887, GO:0046872, RefSeq:WP_002884357.1, SO:0001217, UniParc:UPI0001576A27, UniRef:UniRef100_A0A0H3GHC3, UniRef:UniRef50_P15640, UniRef:UniRef90_P15640
contig_35	cds	3293	4624	-	COILCL_05113	zraR	sigma-54-dependent response regulator transcription factor ZraR	COG:COG2204, COG:T, GO:0000160, GO:0006355, GO:0043565, RefSeq:WP_032430515.1, SO:0001217, UniParc:UPI0004261474, UniRef:UniRef100_A0A331M807, UniRef:UniRef50_P14375, UniRef:UniRef90_A0A0C7KJN6
contig_35	cds	4611	6005	-	COILCL_05114	zraS	two-component system sensor histidine kinase ZraS	EC:2.7.13.3, GO:0000155, GO:0007165, GO:0016310, RefSeq:WP_002884349.1, SO:0001217, UniParc:UPI000241DC35, UniRef:UniRef100_A0A0H3GKS7, UniRef:UniRef50_P14377, UniRef:UniRef90_A6TGR0
contig_35	cds	6265	6702	+	COILCL_05115	zraP	zinc resistance sensor/chaperone ZraP	COG:COG3678, COG:O, RefSeq:WP_032434508.1, SO:0001217, UniParc:UPI0004487C28, UniRef:UniRef100_A0A919HY66, UniRef:UniRef50_Q9L9I0, UniRef:UniRef90_A0A7H4MB61
contig_35	cds	6706	7401	-	COILCL_05116		DUF1481 domain-containing protein	RefSeq:WP_002884344.1, SO:0001217, UniParc:UPI0002186702, UniRef:UniRef100_A0A0H3GHB8, UniRef:UniRef50_P32681, UniRef:UniRef90_A0A0H3GHB8
contig_35	cds	7414	7686	-	COILCL_05117	hupA	nucleoid-associated protein HU-alpha	COG:B, COG:COG0776, RefSeq:WP_002884342.1, SO:0001217, UniParc:UPI0001576A22, UniRef:UniRef100_E3G343, UniRef:UniRef50_Q9LA96, UniRef:UniRef90_A0AAC8QSH5
contig_35	cds	7873	8463	-	COILCL_05118	yjaG	Uncharacterized protein YjaG	COG:COG3068, COG:S, GO:0005829, KEGG:K09891, RefSeq:WP_002884331.1, SO:0001217, UniParc:UPI0001A580FF, UniRef:UniRef100_A0A0H3GKQ9, UniRef:UniRef50_P32680, UniRef:UniRef90_P32680
contig_35	cds	8506	9177	-	COILCL_05119	nfi	deoxyribonuclease V	COG:COG1515, COG:L, EC:3.1.21.7, GO:0000287, GO:0003727, GO:0004519, GO:0005737, GO:0006281, GO:0016891, GO:0043737, KEGG:K05982, RefSeq:WP_004152311.1, SO:0001217, UniParc:UPI0001576A20, UniRef:UniRef100_A6TGQ5, UniRef:UniRef50_B2VG82, UniRef:UniRef90_A6TGQ5
contig_35	cds	9190	10254	-	COILCL_05120	hemE	uroporphyrinogen decarboxylase	COG:COG0407, COG:H, EC:4.1.1.37, GO:0004853, GO:0005829, GO:0006779, GO:0019353, KEGG:K01599, RefSeq:WP_002884329.1, SO:0001217, UniParc:UPI0001576A1F, UniRef:UniRef100_A6TGQ4, UniRef:UniRef50_P29680, UniRef:UniRef90_P29680
contig_35	cds	10295	11068	-	COILCL_05121	nudC	NAD(+) diphosphatase	COG:COG2816, COG:F, EC:3.6.1.-, EC:3.6.1.22, GO:0000210, GO:0000287, GO:0005829, GO:0006734, GO:0006742, GO:0008270, GO:0016787, GO:0019677, GO:0030145, GO:0035529, GO:0110153, KEGG:K03426, RefSeq:WP_032434506.1, SO:0001217, UniParc:UPI00044B31E3, UniRef:UniRef100_A0A919HXD7, UniRef:UniRef50_P32664, UniRef:UniRef90_A6TGQ3
contig_35	cds	11162	11659	+	COILCL_05122	rsd	sigma D regulator	COG:COG3160, COG:K, GO:0006355, KEGG:K07740, RefSeq:WP_002884324.1, SO:0001217, UniParc:UPI0001576A1D, UniRef:UniRef100_A0A0H3GLR5, UniRef:UniRef50_P0AFX4, UniRef:UniRef90_A0A0H3GLR5
contig_35	ncRNA-region	11712	11836	+			TPP riboswitch aptamer (THI element)	RFAM:RF00059, SO:0000035
contig_35	cds	11922	13817	+	COILCL_05123	thiC	phosphomethylpyrimidine synthase ThiC	COG:COG0422, COG:H, EC:4.1.99.17, GO:0005829, GO:0008270, GO:0009228, GO:0009229, GO:0016830, GO:0051536, GO:0051539, KEGG:K03147, RefSeq:WP_023313809.1, SO:0001217, UniParc:UPI0003BF12E5, UniRef:UniRef100_A0AAX3F5P4, UniRef:UniRef50_Q9L9I7, UniRef:UniRef90_A6TGQ1
contig_35	cds	13817	14452	+	COILCL_05124	thiE	thiamine phosphate synthase	COG:COG0352, COG:H, EC:2.5.1.3, GO:0000287, GO:0004789, GO:0005737, GO:0009228, GO:0009229, RefSeq:WP_029602890.1, SO:0001217, UniParc:UPI00045221F2, UniRef:UniRef100_A0AAW9UN49, UniRef:UniRef50_Q8FB78, UniRef:UniRef90_A6TGQ0
contig_35	cds	14445	15200	+	COILCL_05125	thiE	thiamine phosphate synthase	COG:COG0476, COG:H, EC:2.5.1.3, GO:0004789, GO:0009228, RefSeq:WP_004177871.1, SO:0001217, UniParc:UPI000157696D, UniRef:UniRef100_A0A377YXV0, UniRef:UniRef50_A0A2X3CWQ3, UniRef:UniRef90_A0A377YXV0
contig_35	cds	15184	15384	+	COILCL_05126	thiS	sulfur carrier protein ThiS	COG:COG2104, COG:HJ, GO:0003824, GO:0009228, RefSeq:WP_002884183.1, SO:0001217, UniParc:UPI000157696C, UniRef:UniRef100_A0A0H3GHA7, UniRef:UniRef50_A0A4P0XPU6, UniRef:UniRef90_A0A0H3GHA7
contig_35	cds	15386	16156	+	COILCL_05127	thiG	thiazole synthase	BlastRules:WP_000944065, BlastRules:WP_000944073, EC:2.8.1.10, GO:0003824, GO:0009228, RefSeq:WP_004146302.1, SO:0001217, UniParc:UPI0001B76860, UniRef:UniRef100_A0A377YXB5, UniRef:UniRef50_Q8ZAP9, UniRef:UniRef90_A0A377YXB5
contig_35	cds	16153	17286	+	COILCL_05128	thiH	2-iminoacetate synthase ThiH	EC:4.1.99.19, GO:0005506, GO:0009228, GO:0016829, GO:0051539, GO:1904047, KEGG:K03150, RefSeq:WP_004177872.1, SO:0001217, UniParc:UPI0001A580FA, UniRef:UniRef100_A0A377Z079, UniRef:UniRef50_Q9S498, UniRef:UniRef90_A0A377Z079
contig_35	cds	17603	19135	+	COILCL_05129	gGDEF	diguanylate cyclase	COG:COG2199, COG:T, RefSeq:WP_004178221.1, SO:0001217, UniParc:UPI000205C524, UniRef:UniRef100_A0A0C7KIV4, UniRef:UniRef50_W7NIW6, UniRef:UniRef90_A0A0C7KIV4
contig_35	cds	19308	19613	+	COILCL_05130	celA	Oligo-beta-mannoside-specific phosphotransferase enzyme IIB component	COG:COG1440, COG:G, RefSeq:WP_002884150.1, SO:0001217, UniParc:UPI0001813764, UniRef:UniRef100_A0A0H3GHA3, UniRef:UniRef50_W9BE17, UniRef:UniRef90_A0A2X3G689
contig_35	cds	19617	19934	+	COILCL_05131	celC	N,N'-diacetylchitobiose-specific enzyme IIA component of PTS	COG:COG1447, COG:G, RefSeq:WP_002884149.1, SO:0001217, UniParc:UPI0001576967, UniRef:UniRef100_A0A0H3GLQ6, UniRef:UniRef50_A0A285AW27, UniRef:UniRef90_A0A285AW27
contig_35	cds	19977	21317	-	COILCL_05132	dcuB	anaerobic C4-dicarboxylate transporter DcuB	BlastRules:WP_000899522, COG:COG2704, COG:G, GO:0005886, GO:0015297, GO:0015556, RefSeq:WP_004192681.1, SO:0001217, UniParc:UPI0002186671, UniRef:UniRef100_A0A1L6BJL3, UniRef:UniRef50_P0ABN9, UniRef:UniRef90_P0ABN9
contig_35	cds	21718	25941	-	COILCL_05133	rpoC	DNA-directed RNA polymerase subunit beta'	COG:COG0086, COG:K, EC:2.7.7.6, GO:0000287, GO:0000428, GO:0001054, GO:0001055, GO:0001056, GO:0001057, GO:0001058, GO:0001066, GO:0003677, GO:0003899, GO:0006351, GO:0008270, KEGG:K03046, RefSeq:WP_002884146.1, SO:0001217, UniParc:UPI0001576965, UniRef:UniRef100_A6TGP1, UniRef:UniRef50_P0A8T7, UniRef:UniRef90_P0A8T7
contig_35	cds	26018	30046	-	COILCL_05134	rpoB	DNA-directed RNA polymerase subunit beta	COG:COG0085, COG:K, EC:2.7.7.6, GO:0000428, GO:0001054, GO:0001055, GO:0001056, GO:0001057, GO:0001058, GO:0001066, GO:0003677, GO:0003899, GO:0006351, GO:0032549, KEGG:K03043, RefSeq:WP_004152306.1, SO:0001217, UniParc:UPI00024104AF, UniRef:UniRef100_A0A0H3GPZ9, UniRef:UniRef50_P0A8V2, UniRef:UniRef90_P0A8V2
contig_35	ncRNA	30306	30366	-	COILCL_05135	P26	Pseudomonas sRNA P26	RFAM:RF00630, SO:0000655
contig_35	cds	30371	30736	-	COILCL_05136	rplL	50S ribosomal protein L7/L12	COG:COG0222, COG:J, GO:0003729, GO:0003735, GO:0005840, GO:0006412, GO:0022625, RefSeq:WP_002884142.1, SO:0001217, UniParc:UPI00003DD0CC, UniRef:UniRef100_B5XYF6, UniRef:UniRef50_P0A7K2, UniRef:UniRef90_P0A7K2
contig_35	cds	30803	31300	-	COILCL_05137	rplJ	50S ribosomal protein L10	COG:COG0244, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:0015934, GO:0019843, GO:1990904, KEGG:K02864, RefSeq:WP_001207203.1, SO:0001217, UniParc:UPI000005A5E1, UniRef:UniRef100_P0A297, UniRef:UniRef50_P0A297, UniRef:UniRef90_P0A297
contig_35	cds	31714	32418	-	COILCL_05138	rplA	50S ribosomal protein L1	COG:COG0081, COG:J, GO:0000049, GO:0003723, GO:0003735, GO:0006412, GO:0006417, GO:0015934, GO:0019843, GO:0022625, KEGG:K02863, RefSeq:WP_002884036.1, SO:0001217, UniParc:UPI0001576962, UniRef:UniRef100_A6TGN6, UniRef:UniRef50_P10054, UniRef:UniRef90_P0A2A3
contig_35	cds	32422	32850	-	COILCL_05139	rplK	50S ribosomal protein L11	COG:COG0080, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:0022625, GO:0070180, KEGG:K02867, RefSeq:WP_002884034.1, SO:0001217, UniParc:UPI0001576961, UniRef:UniRef100_A6TGN5, UniRef:UniRef50_P0A7J7, UniRef:UniRef90_P0A7J7
contig_35	cds	33007	33552	-	COILCL_05140	nusG	transcription termination/antitermination protein NusG	COG:COG0250, COG:K, GO:0005829, GO:0006353, GO:0008023, GO:0031564, GO:0032784, GO:0042254, GO:0140673, KEGG:K02601, RefSeq:WP_001287521.1, SO:0001217, UniParc:UPI000005A5E4, UniRef:UniRef100_P0AA02, UniRef:UniRef50_P0AFG0, UniRef:UniRef90_P0AFG0
contig_35	cds	33554	33937	-	COILCL_05141	secE	preprotein translocase subunit SecE	COG:COG0690, COG:U, RefSeq:WP_002883772.1, SO:0001217, UniParc:UPI0001576960, UniRef:UniRef100_A0A0H3GH93, UniRef:UniRef50_P0AG96, UniRef:UniRef90_A0A0H3GH93
contig_35	sorf	34274	34354	-	COILCL_05142	tuf	elongation factor Tu	GO:0003746, GO:0005525, GO:0006414, RefSeq:WP_000340867.1, SO:0001217, UniParc:UPI0000000183, UniRef:UniRef100_A0A0K3RH09, UniRef:UniRef50_A0KQ95, UniRef:UniRef90_A0A708SA21
contig_36	cds	357	1202	-	COILCL_05143		DUF6236 domain-containing protein	RefSeq:WP_133061045.1, SO:0001217, UniParc:UPI000AD1CCB1, UniRef:UniRef100_UPI00211C2AE3, UniRef:UniRef50_A0A5D3K5J0, UniRef:UniRef90_UPI00211C2AE3
contig_36	cds	2420	2668	-	COILCL_05144	dinI	DinI family protein	KEGG:K12149, RefSeq:WP_060184360.1, SO:0001217, UniParc:UPI000745892E, UniRef:UniRef100_A0AAW9V061, UniRef:UniRef50_A0A5Y2SEK3, UniRef:UniRef90_A0A2L0KPY4
contig_36	tmRNA	2939	3301	-	COILCL_05145	ssrA	transfer-messenger RNA, SsrA	SO:0000584
contig_36	cds	3446	3928	-	COILCL_05146	smpB	SsrA-binding protein SmpB	COG:COG0691, COG:O, GO:0003723, GO:0005829, GO:0070929, KEGG:K03664, RefSeq:WP_002914164.1, SO:0001217, UniParc:UPI0001576F39, UniRef:UniRef100_B5XVJ3, UniRef:UniRef50_P0A832, UniRef:UniRef90_P0A2G1
contig_36	cds	4078	4515	+	COILCL_05147	pasT	type II toxin-antitoxin system RatA family toxin	COG:COG2867, COG:J, RefSeq:WP_004174798.1, SO:0001217, UniParc:UPI000205DA5F, UniRef:UniRef100_A0A378AB99, UniRef:UniRef50_A0A653DK35, UniRef:UniRef90_A0A378AB99
contig_36	cds	4505	4795	+	COILCL_05148	rnfH	RnfH family protein	COG:COG2914, COG:V, KEGG:K09801, RefSeq:WP_004145682.1, SO:0001217, UniParc:UPI0001576F37, UniRef:UniRef100_B5XVJ5, UniRef:UniRef50_P52119, UniRef:UniRef90_B5XVJ5
contig_36	cds	4862	5203	-	COILCL_05149	bamE	outer membrane protein assembly factor BamE	COG:COG2913, COG:M, KEGG:K06186, RefSeq:WP_002914160.1, SO:0001217, UniParc:UPI0001576F36, UniRef:UniRef100_A0A0H3GX19, UniRef:UniRef50_Q7CH39, UniRef:UniRef90_A0A2J7S0P6
contig_36	cds	5351	7012	-	COILCL_05150	recN	DNA repair protein RecN	COG:COG0497, COG:L, GO:0005524, GO:0006281, GO:0006310, RefSeq:WP_004174799.1, SO:0001217, UniParc:UPI000205DA5E, UniRef:UniRef100_W9BE36, UniRef:UniRef50_P05824, UniRef:UniRef90_A0A4U9CYH6
contig_36	cds	7099	7977	-	COILCL_05151	nadK	NAD(+) kinase	COG:COG0061, COG:H, EC:2.7.1.23, GO:0003951, GO:0005524, GO:0005737, GO:0006741, GO:0019674, GO:0046872, GO:0051287, KEGG:K00858, RefSeq:WP_002914158.1, SO:0001217, UniParc:UPI0001576F34, UniRef:UniRef100_B5XVJ8, UniRef:UniRef50_P65774, UniRef:UniRef90_P65774
